hhid,total_income,wave,total_consump,overreactor,log_income,urban,province,log_income_panel,log_consump,log_income_2011,delta_log_income
201100305,66000,2011,,0,11.0974251724089,1,11,11.0974251724089,,11.0974251724089,0
201100306,88500,2011,,0,11.3907691303672,1,11,11.3907691303672,,11.3907691303672,0
201100306,331000,2013,,0,11.3907691303672,1,11,12.7098766755027,,11.3907691303672,1.31910754513546
201100307,70600,2011,,0,11.164799587687,1,11,11.164799587687,,11.164799587687,0
201100307,99000,2013,,0,11.164799587687,1,11,11.5028852300758,,11.164799587687,0.338085642388844
201100308,147000,2011,,0,11.8981946684588,1,11,11.8981946684588,,11.8981946684588,0
201100308,128000,2013,,0,11.8981946684588,1,11,11.7597933553712,,11.8981946684588,-0.138401313087586
201100308,167000,2015,64360.01171875,0,11.8981946684588,1,11,12.0257550794049,11.072263320665,11.8981946684588,0.127560410946094
201100309,86400,2011,,0,11.3667545287992,1,11,11.3667545287992,,11.3667545287992,0
201100309,584000,2013,,0,11.3667545287992,1,11,13.2776579741377,,11.3667545287992,1.91090344533842
201100310,87400,2011,,0,11.3782620032258,1,11,11.3782620032258,,11.3782620032258,0
201100310,138000,2013,,0,11.3782620032258,1,11,11.8350162104899,,11.3782620032258,0.45675420726413
201100310,326000,2015,57242.4296875,0,11.3782620032258,1,11,12.6946557278288,10.9550681495466,11.3782620032258,1.31639372460303
201100311,97500,2011,,0,11.4876179133436,1,11,11.4876179133436,,11.4876179133436,0
201100311,131002,2013,,0,11.4876179133436,1,11,11.7829755026844,,11.4876179133436,0.295357589340831
201100311,137000,2015,124400.0078125,0,11.4876179133436,1,11,11.8277435040537,11.7312655606411,11.4876179133436,0.340125590710096
201100312,132000,2011,,0,11.7905647772974,1,11,11.7905647772974,,11.7905647772974,0
201100313,149300,2011,,0,11.9137196814285,1,11,11.9137196814285,,11.9137196814285,0
201100314,435000,2011,,0,12.9831036089188,1,11,12.9831036089188,,12.9831036089188,0
201100315,254558.09375,2011,,0,12.4472882835009,1,11,12.4472882835009,,12.4472882835009,0
201100315,286200,2013,,0,12.4472882835009,1,11,12.5644496401585,,12.4472882835009,0.117161356657629
201100315,291800,2015,72202.8828125,0,12.4472882835009,1,11,12.5838273420698,11.1872491020014,12.4472882835009,0.136539058568896
201100316,22700,2011,,0,10.0301642553626,1,11,10.0301642553626,,10.0301642553626,0
201100317,127000,2011,,0,11.7519502394255,1,11,11.7519502394255,,11.7519502394255,0
201100319,120000,2011,,0,11.6952553550628,1,11,11.6952553550628,,11.6952553550628,0
201100320,84000,2011,,0,11.3385839825165,1,11,11.3385839825165,,11.3385839825165,0
201100320,84000,2013,,0,11.3385839825165,1,11,11.3385839825165,,11.3385839825165,0
201100320,132000,2015,51648,0,11.3385839825165,1,11,11.7905647772974,10.8522261132761,11.3385839825165,0.451980794780893
201100321,79485.453125,2011,,0,11.2833418851791,1,11,11.2833418851791,,11.2833418851791,0
201100321,51600,2013,,0,11.2833418851791,1,11,10.8512963311268,,11.2833418851791,-0.432045554052309
201100321,67600,2015,37739.99609375,0,11.2833418851791,1,11,11.1213780548211,10.5385022121553,11.2833418851791,-0.161963830358088
201100322,113400,2011,,0,11.6386854885791,1,11,11.6386854885791,,11.6386854885791,0
201100322,167900,2013,,0,11.6386854885791,1,11,12.031129798974,,11.6386854885791,0.392444310394984
201100322,336700,2015,110195.984375,0,11.6386854885791,1,11,12.7269505751477,11.6100248103084,11.6386854885791,1.08826508656867
201100323,72500,2011,,0,11.1913556338511,1,11,11.1913556338511,,11.1913556338511,0
201100324,116400,2011,,0,11.6647964053079,1,11,11.6647964053079,,11.6647964053079,0
201100324,111000,2013,,0,11.6647964053079,1,11,11.6172944892629,,11.6647964053079,-0.047501916044963
201100324,156300,2015,52840.00390625,0,11.6647964053079,1,11,11.9595389143418,10.8750427574386,11.6647964053079,0.294742509033894
201100325,132560,2011,,0,11.7947981958258,1,11,11.7947981958258,,11.7947981958258,0
201100326,96600,2011,,0,11.4783443721139,1,11,11.4783443721139,,11.4783443721139,0
201100326,125215,2013,,0,11.4783443721139,1,11,11.7377955250101,,11.4783443721139,0.259451152896236
201100326,124200,2015,405399.9375,0,11.4783443721139,1,11,11.7296564999789,12.9126318255282,11.4783443721139,0.25131212786499
201100327,86700,2011,,0,11.3702206967275,1,11,11.3702206967275,,11.3702206967275,0
201100327,197602,2013,,0,11.3702206967275,1,11,12.1940152463669,,11.3702206967275,0.8237945496394
201100327,160500,2015,111796.0234375,0,11.3702206967275,1,11,11.9860554520624,11.624440215355,11.3702206967275,0.615834755334902
201100328,189000,2011,,0,12.1495075850331,1,11,12.1495075850331,,12.1495075850331,0
201100329,40400,2011,,0,10.6066098161182,1,11,10.6066098161182,,10.6066098161182,0
201100329,160200,2013,,0,10.6066098161182,1,11,11.9841845557942,,10.6066098161182,1.37757473967602
201100329,138600,2015,17765.998046875,0,10.6066098161182,1,11,11.8393545807191,9.78509797310597,10.6066098161182,1.23274476460097
201100330,110358.0625,2011,,0,11.6114945333694,1,11,11.6114945333694,,11.6114945333694,0
201100330,75801,2013,,0,11.6114945333694,1,11,11.2358799565067,,11.6114945333694,-0.375614576862789
201100331,37500,2011,,0,10.5321228782696,1,11,10.5321228782696,,10.5321228782696,0
201100331,43700,2013,,0,10.5321228782696,1,11,10.6851262641171,,10.5321228782696,0.153003385847438
201100331,171120,2015,27975.998046875,0,10.5321228782696,1,11,12.0501261875915,10.2391379532168,10.5321228782696,1.51800330932186
201100332,108900,2011,,0,11.5981944916153,1,11,11.5981944916153,,11.5981944916153,0
201100333,152300,2011,,0,11.9336141048499,1,11,11.9336141048499,,11.9336141048499,0
201100333,172000,2013,,0,11.9336141048499,1,11,12.0552555697322,,11.9336141048499,0.121641464882298
201100334,48804,2011,,0,10.7955880456091,1,11,10.7955880456091,,10.7955880456091,0
201100334,57000,2013,,0,10.7955880456091,1,11,10.9508240905224,,10.7955880456091,0.15523604491338
201100334,5000,2015,38017.875,0,10.7955880456091,1,11,8.5173931714189,10.545838025915,10.7955880456091,-2.27819487419016
201100335,158000,2011,,0,11.970356641103,1,11,11.970356641103,,11.970356641103,0
201100335,114432,2013,,0,11.970356641103,1,11,11.6477447778693,,11.970356641103,-0.322611863233734
201100335,308800,2015,63079.99609375,0,11.970356641103,1,11,12.6404523354695,11.0521748319122,11.970356641103,0.670095694366484
201100336,44200,2011,,0,10.6965026922443,1,11,10.6965026922443,,10.6965026922443,0
201100336,64600,2013,,0,10.6965026922443,1,11,11.075985169527,,10.6965026922443,0.379482477282792
201100336,121684,2015,77303.9921875,0,10.6965026922443,1,11,11.7091910174762,11.255513814476,10.6965026922443,1.01268832523194
201100337,47000,2011,,0,10.7579241570616,1,11,10.7579241570616,,10.7579241570616,0
201100337,110000,2013,,0,10.7579241570616,1,11,11.6082447356423,,10.7579241570616,0.850320578580725
201100337,176200,2015,61600,0,10.7579241570616,1,11,12.079380667837,11.0284333831561,10.7579241570616,1.32145651077541
201100338,101154.4765625,2011,,0,11.5244139841109,1,11,11.5244139841109,,11.5244139841109,0
201100338,80960,2013,,0,11.5244139841109,1,11,11.3017228362237,,11.5244139841109,-0.222691147887268
201100338,100784,2015,126299.984375,0,11.5244139841109,1,11,11.5207448140224,11.7464231022512,11.5244139841109,-0.0036691700885747
201100339,48800,2011,,0,10.7955060834346,1,11,10.7955060834346,,10.7955060834346,0
201100339,84300,2013,,0,10.7955060834346,1,11,11.3421490063158,,10.7955060834346,0.54664292288123
201100339,89800,2015,59700,0,10.7955060834346,1,11,11.4053513900857,10.9971040496592,10.7955060834346,0.609845306651184
201100340,78000,2011,,0,11.2644769261024,1,11,11.2644769261024,,11.2644769261024,0
201100340,112300,2013,,0,11.2644769261024,1,11,11.6289380454064,,11.2644769261024,0.364461119304023
201100341,88500,2011,,0,11.3907691303672,1,11,11.3907691303672,,11.3907691303672,0
201100342,105000,2011,,0,11.5617251529038,1,11,11.5617251529038,,11.5617251529038,0
201100342,692000,2013,,0,11.5617251529038,1,11,13.4473426796855,,11.5617251529038,1.88561752678164
201100343,37500,2011,,0,10.5321228782696,1,11,10.5321228782696,,10.5321228782696,0
201100344,139500,2011,,0,11.8458270486766,1,11,11.8458270486766,,11.8458270486766,0
201100344,273000,2013,,0,11.8458270486766,1,11,12.5172307371641,,11.8458270486766,0.671403688487406
201100345,35000,2011,,0,10.463131911492,1,11,10.463131911492,,10.463131911492,0
201100345,56000,2013,,0,10.463131911492,1,11,10.9331248267007,,10.463131911492,0.46999291520874
201100345,27987,2015,80800,0,10.463131911492,1,11,10.2395311258658,11.2997446206702,10.463131911492,-0.22360078562618
201100346,104400,2011,,0,11.5559945329289,1,11,11.5559945329289,,11.5559945329289,0
201100347,87000,2011,,0,11.3736748918235,1,11,11.3736748918235,,11.3736748918235,0
201100348,32400,2011,,0,10.3859445655017,1,11,10.3859445655017,,10.3859445655017,0
201100348,50760,2013,,0,10.3859445655017,1,11,10.8348836221859,,10.3859445655017,0.448939056684225
201100348,60000,2015,47428.04296875,0,10.3859445655017,1,11,11.002116507732,10.7669900409061,10.3859445655017,0.616171942230356
201100349,87800,2011,,0,11.38282816908,1,11,11.38282816908,,11.38282816908,0
201100350,450,2011,,0,6.11146733950268,1,11,6.11146733950268,,6.11146733950268,0
201100351,30411,2011,,0,10.3225925463483,1,11,10.3225925463483,,10.3225925463483,0
201100351,41634,2013,,0,10.3225925463483,1,11,10.6366964386699,,10.3225925463483,0.314103892321594
201100352,55000,2011,,0,10.9151066458675,1,11,10.9151066458675,,10.9151066458675,0
201100352,46150,2013,,0,10.9151066458675,1,11,10.7396739081686,,10.9151066458675,-0.175432737698891
201100352,145700,2015,129999.9921875,0,10.9151066458675,1,11,11.8893118555777,11.7752973616201,10.9151066458675,0.974205209710222
201100353,60000,2011,,0,11.002116507732,1,11,11.002116507732,,11.002116507732,0
201100353,169700,2013,,0,11.002116507732,1,11,12.0417933439569,,11.002116507732,1.03967683622485
201100354,83400,2011,,0,11.3314155786826,1,11,11.3314155786826,,11.3314155786826,0
201100355,150000,2011,,0,11.9183972397228,1,11,11.9183972397228,,11.9183972397228,0
201100355,150800,2013,,0,11.9183972397228,1,11,11.9237163658337,,11.9183972397228,0.00531912611090313
201100355,482500,2015,66940,0,11.9183972397228,1,11,13.0867382722979,11.1115669134049,11.9183972397228,1.16834103257505
201100356,69600,2011,,0,11.1505342140354,1,11,11.1505342140354,,11.1505342140354,0
201100356,101400,2013,,0,11.1505342140354,1,11,11.5268382320235,,11.1505342140354,0.376304017988144
201100357,130000,2011,,0,11.7752974217158,1,11,11.7752974217158,,11.7752974217158,0
201100358,87000,2011,,0,11.3736748918235,1,11,11.3736748918235,,11.3736748918235,0
201100359,7200,2011,,0,8.88197518424887,1,11,8.88197518424887,,8.88197518424887,0
201100359,260000,2013,,0,8.88197518424887,1,11,12.4684407561441,,8.88197518424887,3.58646557189525
201100360,39000,2011,,0,10.5713425658087,1,11,10.5713425658087,,10.5713425658087,0
201100361,6000,2011,,0,8.69968140098951,1,11,8.69968140098951,,8.69968140098951,0
201100362,353813.125,2011,,0,12.7765269835966,1,11,12.7765269835966,,12.7765269835966,0
201100363,33000,2011,,0,10.4042931430198,1,11,10.4042931430198,,10.4042931430198,0
201100363,264000,2013,,0,10.4042931430198,1,11,12.4837081700001,,10.4042931430198,2.07941502698028
201100364,49400,2011,,0,10.8077259458861,1,11,10.8077259458861,,10.8077259458861,0
201100364,51600,2013,,0,10.8077259458861,1,11,10.8512963311268,,10.8077259458861,0.0435703852407201
201100365,35300,2011,,0,10.471666571132,1,11,10.471666571132,,10.471666571132,0
201100365,122200,2013,,0,10.471666571132,1,11,11.7134225089922,,10.471666571132,1.24175593786017
201100365,120000,2015,163660.015625,0,10.471666571132,1,11,11.6952553550628,12.005552589763,10.471666571132,1.22358878393076
201100366,159000,2011,,0,11.9766657704908,1,11,11.9766657704908,,11.9766657704908,0
201100367,56200,2011,,0,10.9366898293178,1,11,10.9366898293178,,10.9366898293178,0
201100367,128680,2013,,0,10.9366898293178,1,11,11.7650917525382,,10.9366898293178,0.828401923220401
201100367,213000,2015,89405.3828125,0,10.9366898293178,1,11,12.2690521395162,11.400947354726,10.9366898293178,1.33236231019844
201100368,160100,2011,,0,11.9835601450615,1,11,11.9835601450615,,11.9835601450615,0
201100368,254700,2013,,0,11.9835601450615,1,11,12.4478455871475,,11.9835601450615,0.464285442086023
201100369,53040,2011,,0,10.8788204783773,1,11,10.8788204783773,,10.8788204783773,0
201100370,172500,2011,,0,12.0581583125382,1,11,12.0581583125382,,12.0581583125382,0
201100370,169500,2013,,0,12.0581583125382,1,11,12.0406141054903,,12.0581583125382,-0.0175442070479441
201100370,1128800,2015,128439.984375,0,12.0581583125382,1,11,13.9366665654169,11.7632248122585,12.0581583125382,1.87850825287868
201100371,79000,2011,,0,11.2772157895969,1,11,11.2772157895969,,11.2772157895969,0
201100372,81700,2011,,0,11.3108215206753,1,11,11.3108215206753,,11.3108215206753,0
201100372,69200,2013,,0,11.3108215206753,1,11,11.1447705923684,,11.3108215206753,-0.166050928306868
201100373,24800,2011,,0,10.1186392539208,1,11,10.1186392539208,,10.1186392539208,0
201100373,135275,2013,,0,10.1186392539208,1,11,11.8150724148325,,10.1186392539208,1.69643316091175
201100373,116000,2015,80499.5,0,10.1186392539208,1,11,11.661354090741,11.2960186745675,10.1186392539208,1.54271483682022
201100374,73000,2011,,0,11.1982284186668,1,11,11.1982284186668,,11.1982284186668,0
201100374,139040,2013,,0,11.1982284186668,1,11,11.8425241326483,,11.1982284186668,0.644295713981428
201100374,-56000,2015,75700,0,11.1982284186668,1,11,,11.2345466493779,11.1982284186668,
201100375,191030,2011,,0,12.1601909975239,1,11,12.1601909975239,,12.1601909975239,0
201100375,260600,2013,,0,12.1601909975239,1,11,12.4707457809641,,12.1601909975239,0.310554783440187
201100375,412310,2015,71800,0,12.1601909975239,1,11,12.9295331979413,11.1816536825159,12.1601909975239,0.769342200417455
201100376,121000,2011,,0,11.7035540890075,1,11,11.7035540890075,,11.7035540890075,0
201100377,217200,2011,,0,12.2885784710829,1,11,12.2885784710829,,12.2885784710829,0
201100377,199500,2013,,0,12.2885784710829,1,11,12.2035745278308,,12.2885784710829,-0.0850039432520635
201100377,112000,2015,125124.984375,0,12.2885784710829,1,11,11.6262630788088,11.7370763837194,12.2885784710829,-0.662315392274083
201100378,18800,2011,,0,9.84166533889278,1,11,9.84166533889278,,9.84166533889278,0
201100378,49598,2013,,0,9.84166533889278,1,11,10.8117259512195,,9.84166533889278,0.97006061232667
201100378,56870,2015,43693.73046875,0,9.84166533889278,1,11,10.9485408241097,10.6849827895737,9.84166533889278,1.10687548521689
201100379,59062.23828125,2011,,0,10.986363984158,1,11,10.986363984158,,10.986363984158,0
201100379,85500,2013,,0,10.986363984158,1,11,11.3562833507629,,10.986363984158,0.369919366604915
201100379,110500,2015,50599.9921875,0,10.986363984158,1,11,11.6127798496728,10.8317264635319,10.986363984158,0.626415865514778
201100380,85718.9609375,2011,,0,11.3588409938886,1,11,11.3588409938886,,11.3588409938886,0
201100380,66000,2013,,0,11.3588409938886,1,11,11.0974251724089,,11.3588409938886,-0.261415821479691
201100381,53000,2011,,0,10.8780660602808,1,11,10.8780660602808,,10.8780660602808,0
201100381,148000,2013,,0,10.8780660602808,1,11,11.9049743094802,,10.8780660602808,1.02690824919939
201100381,23431,2015,107220,0,10.8780660602808,1,11,10.0618578885076,11.5826474039562,10.8780660602808,-0.816208171773221
201100382,164500,2011,,0,12.0106719281964,1,11,12.0106719281964,,12.0106719281964,0
201100382,159540,2013,,0,12.0106719281964,1,11,11.980056221466,,12.0106719281964,-0.0306157067304067
201100382,192000,2015,84400,0,12.0106719281964,1,11,12.1652558593297,11.3433345288551,12.0106719281964,0.154583931133246
201100383,94000,2011,,0,11.4510606994934,1,11,11.4510606994934,,11.4510606994934,0
201100384,115000,2011,,0,11.6526961029598,1,11,11.6526961029598,,11.6526961029598,0
201100385,116000,2011,,0,11.661354090741,1,11,11.661354090741,,11.661354090741,0
201100385,220001,2013,,0,11.661354090741,1,11,12.3013919162023,,11.661354090741,0.640037825461267
201100386,151500,2011,,0,11.9283475045698,1,11,11.9283475045698,,11.9283475045698,0
201100386,190150,2013,,0,11.9283475045698,1,11,12.1555737723486,,11.9283475045698,0.227226267778782
201100387,124000,2011,,0,11.7280449090708,1,11,11.7280449090708,,11.7280449090708,0
201100388,96000,2011,,0,11.4721138870624,1,11,11.4721138870624,,11.4721138870624,0
201100388,160000,2013,,0,11.4721138870624,1,11,11.9829353441964,,11.4721138870624,0.510821457134046
201100388,120000,2015,159800,0,11.4721138870624,1,11,11.6952553550628,11.981684570117,11.4721138870624,0.223141468000408
201100389,140000,2011,,0,11.8494048444231,1,11,11.8494048444231,,11.8494048444231,0
201100390,63582.6171875,2011,,0,11.0601111247543,1,11,11.0601111247543,,11.0601111247543,0
201100391,80700,2011,,0,11.298506245755,1,11,11.298506245755,,11.298506245755,0
201100391,463000,2013,,0,11.298506245755,1,11,13.0454844928933,,11.298506245755,1.74697824713826
201100392,127148.53125,2011,,0,11.7531190842528,1,11,11.7531190842528,,11.7531190842528,0
201100392,296000,2013,,0,11.7531190842528,1,11,12.5981181116789,,11.7531190842528,0.84499902742604
201100392,85600,2015,70515.9921875,0,11.7531190842528,1,11,11.3574522443046,11.1636089836949,11.7531190842528,-0.395666839948241
201100393,60123.8046875,2011,,0,11.004177758962,1,11,11.004177758962,,11.004177758962,0
201100393,62000,2013,,0,11.004177758962,1,11,11.0349057929294,,11.004177758962,0.0307280339673763
201100393,43200,2015,42274,0,11.004177758962,1,11,10.6736189221124,10.6519511737668,11.004177758962,-0.330558836849603
201100394,29600,2011,,0,10.2955634235253,1,11,10.2955634235253,,10.2955634235253,0
201100395,140000,2011,,0,11.8494048444231,1,11,11.8494048444231,,11.8494048444231,0
201100396,27720,2011,,0,10.2299455276892,1,11,10.2299455276892,,10.2299455276892,0
201100396,65000,2013,,0,10.2299455276892,1,11,11.0821579333748,,10.2299455276892,0.85221240568559
201100396,5000,2015,109199.984375,0,10.2299455276892,1,11,8.5173931714189,11.6009453566754,10.2299455276892,-1.71255235627032
201100397,286600,2011,,0,12.5658462835537,1,11,12.5658462835537,,12.5658462835537,0
201100397,440000,2013,,0,12.5658462835537,1,11,12.9945322786191,,12.5658462835537,0.428685995065482
201100397,235000,2015,73600,0,12.5658462835537,1,11,12.3673450484364,11.2064138915812,12.5658462835537,-0.198501235117261
201100398,276000,2011,,0,12.5281597678811,1,11,12.5281597678811,,12.5281597678811,0
201100398,682300,2013,,0,12.5281597678811,1,11,13.4332261884334,,12.5281597678811,0.905066420552265
201100398,430000,2015,252800,0,12.5281597678811,1,11,12.9715428132484,12.4403578969432,12.5281597678811,0.443383045367307
201100399,493324.0625,2011,,0,13.1089235917289,1,11,13.1089235917289,,13.1089235917289,0
201100399,455300,2013,,0,13.1089235917289,1,11,13.0287140176745,,13.1089235917289,-0.0802095740544342
201100399,210000,2015,63091.7421875,0,13.1089235917289,1,11,12.254867571593,11.0523610211136,13.1089235917289,-0.854056020135918
201100400,60000,2011,,0,11.002116507732,1,11,11.002116507732,,11.002116507732,0
201100401,97320,2011,,0,11.4857700722249,1,11,11.4857700722249,,11.4857700722249,0
201100402,60400,2011,,0,11.0087609400772,1,11,11.0087609400772,,11.0087609400772,0
201100403,51900,2011,,0,10.8570933367911,1,11,10.8570933367911,,10.8570933367911,0
201100403,52560,2013,,0,10.8570933367911,1,11,10.8697296788527,,10.8570933367911,0.0126363420615991
201100403,21600,2015,28020.00390625,0,10.8570933367911,1,11,9.98049488889691,10.2407096474523,10.8570933367911,-0.876598447894182
201100404,48900,2011,,0,10.7975531251516,1,11,10.7975531251516,,10.7975531251516,0
201100405,10400,2011,,0,9.24965723435313,1,11,9.24965723435313,,9.24965723435313,0
201100406,28000,2011,,0,10.2399955028053,1,11,10.2399955028053,,10.2399955028053,0
201100407,62346.09375,2011,,0,11.0404723381533,1,11,11.0404723381533,,11.0404723381533,0
201100407,0,2013,,0,11.0404723381533,1,11,0,,11.0404723381533,-11.0404723381533
201100407,35751,2015,59600.00390625,0,11.0404723381533,1,11,10.4843614906133,10.9954276969762,11.0404723381533,-0.556110847540044
201100408,28800,2011,,0,10.2681653877435,1,11,10.2681653877435,,10.2681653877435,0
201100408,12400,2013,,0,10.2681653877435,1,11,9.42553239350277,,10.2681653877435,-0.842632994240685
201100409,30738.095703125,2011,,0,10.3332905990647,1,11,10.3332905990647,,10.3332905990647,0
201100410,69000,2011,,0,11.141876276228,1,11,11.141876276228,,11.141876276228,0
201100410,89500,2013,,0,11.141876276228,1,11,11.4020050773849,,11.141876276228,0.260128801156885
201100410,54000,2015,37099.99609375,0,11.141876276228,1,11,10.8967578438935,10.5213990971232,11.141876276228,-0.245118432334536
201100411,58505,2011,,0,10.9768845920632,1,11,10.9768845920632,,10.9768845920632,0
201100412,67420,2011,,0,11.118711821072,1,12,11.118711821072,,11.118711821072,0
201100412,75000,2013,,0,11.118711821072,1,12,11.2252567257629,,11.118711821072,0.106544904690892
201100412,120000,2015,20229.998046875,0,11.118711821072,1,12,11.6952553550628,9.91497126393621,11.118711821072,0.576543533990794
201100413,135500,2011,,1,11.8167342993485,1,12,11.8167342993485,,11.8167342993485,0
201100413,352200,2013,,1,11.8167342993485,1,12,12.7719573143361,,11.8167342993485,0.955223014987606
201100413,887999,2015,245820.03125,1,11.8167342993485,1,12,13.6967270219743,12.412359034903,11.8167342993485,1.87999272262585
201100414,63175,2011,,0,11.0536797611774,1,12,11.0536797611774,,11.0536797611774,0
201100414,106300,2013,,0,11.0536797611774,1,12,11.5740299716235,,11.0536797611774,0.520350210446097
201100414,248100,2015,57507.99609375,0,11.0536797611774,1,12,12.4215912003046,10.9596966683522,11.0536797611774,1.36791143912716
201100415,23940,2011,,1,10.083347749334,1,12,10.083347749334,,10.083347749334,0
201100415,73650,2013,,1,10.083347749334,1,12,11.2070929995311,,10.083347749334,1.12374525019714
201100416,39200,2011,,0,10.5764575356573,1,12,10.5764575356573,,10.5764575356573,0
201100416,46400,2013,,0,10.5764575356573,1,12,10.7450762897063,,10.5764575356573,0.168618754048994
201100416,58584,2015,34064,0,10.5764575356573,1,12,10.9782339701023,10.4360257432078,10.5764575356573,0.401776434445001
201100417,182800,2011,,0,12.1161534084467,1,12,12.1161534084467,,12.1161534084467,0
201100417,226000,2013,,0,12.1161534084467,1,12,12.3282947030234,,12.1161534084467,0.212141294576652
201100418,19303.958984375,2011,,0,9.86811728408458,1,12,9.86811728408458,,9.86811728408458,0
201100418,23600,2013,,0,9.86811728408458,1,12,10.0690443629974,,9.86811728408458,0.200927078912773
201100418,0,2015,34290,0,9.86811728408458,1,12,0,10.442638208053,9.86811728408458,-9.86811728408458
201100419,39600,2011,,0,10.586609649449,1,12,10.586609649449,,10.586609649449,0
201100419,74350,2013,,0,10.586609649449,1,12,11.216552401697,,10.586609649449,0.629942752247994
201100419,57600,2015,41140.00390625,0,10.586609649449,1,12,10.9612952076444,10.6247605651029,10.586609649449,0.374685558195408
201100420,23600,2011,,1,10.0690443629974,1,12,10.0690443629974,,10.0690443629974,0
201100420,36500,2013,,1,10.0690443629974,1,12,10.5050949364556,,10.0690443629974,0.436050573458205
201100420,95200,2015,65760,1,10.0690443629974,1,12,11.463745724926,11.0937822364271,10.0690443629974,1.39470136192862
201100421,4850,2011,,0,8.48694014824522,1,12,8.48694014824522,,8.48694014824522,0
201100422,46800,2011,,1,10.7536598491988,1,12,10.7536598491988,,10.7536598491988,0
201100422,155600,2013,,1,10.7536598491988,1,12,11.955050317441,,10.7536598491988,1.20139046824217
201100423,68500,2011,,0,11.1346036226839,1,12,11.1346036226839,,11.1346036226839,0
201100424,17440,2011,,0,9.76657903526867,1,12,9.76657903526867,,9.76657903526867,0
201100424,50500,2013,,0,9.76657903526867,1,12,10.8297484170476,,9.76657903526867,1.06316938177893
201100424,26800,2015,43760,0,9.76657903526867,1,12,10.1961944792357,10.6864982887543,9.76657903526867,0.429615443966988
201100425,45525,2011,,1,10.7260388703073,1,12,10.7260388703073,,10.7260388703073,0
201100425,58896,2013,,1,10.7260388703073,1,12,10.9835454345564,,10.7260388703073,0.257506564249097
201100425,72342,2015,49907.98828125,1,10.7260388703073,1,12,11.1891739754784,10.8179563913956,10.7260388703073,0.463135105171045
201100426,36000,2011,,0,10.4913019948302,1,12,10.4913019948302,,10.4913019948302,0
201100426,55400,2013,,0,10.4913019948302,1,12,10.922352923114,,10.4913019948302,0.431050928283753
201100427,26000,2011,,0,10.1658902778025,1,12,10.1658902778025,,10.1658902778025,0
201100427,111601,2013,,0,10.1658902778025,1,12,11.6226942499157,,10.1658902778025,1.45680397211327
201100428,44000,2011,,0,10.6919676399149,1,12,10.6919676399149,,10.6919676399149,0
201100428,66200,2013,,0,10.6919676399149,1,12,11.1004508475512,,10.6919676399149,0.408483207636326
201100428,145700,2015,143119.90625,0,10.6919676399149,1,12,11.8893118555777,11.8714450502615,10.6919676399149,1.19734421566286
201100429,40000,2011,,0,10.5966597327836,1,12,10.5966597327836,,10.5966597327836,0
201100429,0,2013,,0,10.5966597327836,1,12,0,,10.5966597327836,-10.5966597327836
201100429,95000,2015,62100.0078125,0,10.5966597327836,1,12,11.4616426968431,11.0365174966546,10.5966597327836,0.864982964059488
201100430,76300,2011,,0,11.2424413233466,1,12,11.2424413233466,,11.2424413233466,0
201100430,111000,2013,,0,11.2424413233466,1,12,11.6172944892629,,11.2424413233466,0.374853165916342
201100431,36200,2011,,1,10.4968420217417,1,12,10.4968420217417,,10.4968420217417,0
201100431,21837,2013,,1,10.4968420217417,1,12,9.99140685057401,,10.4968420217417,-0.505435171167699
201100431,87200,2015,81960,1,10.4968420217417,1,12,11.3759710777212,11.3139988033521,10.4968420217417,0.879129055979513
201100432,113601.34375,2011,,0,11.6404594166585,1,12,11.6404594166585,,11.6404594166585,0
201100432,76225,2013,,0,11.6404594166585,1,12,11.2414578908258,,11.6404594166585,-0.399001525832643
201100432,127480,2015,54300.00390625,0,11.6404594166585,1,12,11.7557226128683,10.9022979938957,11.6404594166585,0.115263196209776
201100433,44100,2011,,0,10.6942377369148,1,12,10.6942377369148,,10.6942377369148,0
201100434,20000,2011,,1,9.90353755128617,1,12,9.90353755128617,,9.90353755128617,0
201100435,60000,2011,,1,11.002116507732,1,12,11.002116507732,,11.002116507732,0
201100435,50700,2013,,1,11.002116507732,1,12,10.8337009132506,,11.002116507732,-0.168415594481377
201100436,44564.109375,2011,,0,10.7047065308421,1,12,10.7047065308421,,10.7047065308421,0
201100436,21500,2013,,0,10.7047065308421,1,12,9.97585472466203,,10.7047065308421,-0.728851806180042
201100436,66000,2015,24530.01171875,0,10.7047065308421,1,12,11.0974251724089,10.1076933805418,10.7047065308421,0.39271864156686
201100437,53000,2011,,0,10.8780660602808,1,12,10.8780660602808,,10.8780660602808,0
201100437,143572,2013,,0,10.8780660602808,1,12,11.8745988956337,,10.8780660602808,0.996532835352943
201100437,127250,2015,45626,0,10.8780660602808,1,12,11.7539167929281,10.7282549255405,10.8780660602808,0.875850732647269
201100438,0,2011,,0,0,1,12,0,,0,0
201100438,822600,2013,,0,0,1,12,13.6202265504354,,0,13.6202265504354
201100439,199600,2011,,0,12.204075652867,1,12,12.204075652867,,12.204075652867,0
201100439,204100,2013,,0,12.204075652867,1,12,12.226370248345,,12.204075652867,0.0222945954779821
201100439,169500,2015,72820,0,12.204075652867,1,12,12.0406141054903,11.1957596541262,12.204075652867,-0.163461547376738
201100440,60000,2011,,1,11.002116507732,1,12,11.002116507732,,11.002116507732,0
201100440,1,2013,,1,11.002116507732,1,12,0.693147180559945,,11.002116507732,-10.3089693271721
